date,adm1_name,adm0_name,cum_confirmed_cases,cum_confirmed_cases_original,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_list,travel_ban_intl_out_opt_country_list,policies_enacted
2020-03-02,Jeollabuk-do,KOR,14,5,0,1,4,35.698,127.155,1,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,Jeollabuk-do,KOR,14,5,0,1,4,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,Jeollabuk-do,KOR,14,5,0,1,4,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,Jeollabuk-do,KOR,14,5,0,1,4,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,Jeollabuk-do,KOR,15,5,0,2,3,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,Jeollabuk-do,KOR,15,5,0,2,3,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-08,Jeollabuk-do,KOR,15,5,0,2,3,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-09,Jeollabuk-do,KOR,15,5,0,2,3,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-10,Jeollabuk-do,KOR,15,5,0,2,3,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-11,Jeollabuk-do,KOR,15,5,0,2,3,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-12,Jeollabuk-do,KOR,15,5,0,2,3,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-13,Jeollabuk-do,KOR,15,5,0,4,1,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-14,Jeollabuk-do,KOR,15,5,0,4,1,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-15,Jeollabuk-do,KOR,15,7,0,4,3,35.698,127.155,2,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-16,Jeollabuk-do,KOR,15,7,0,4,3,35.698,127.155,0,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",9
2020-03-17,Jeollabuk-do,KOR,15,9,0,4,5,35.698,127.155,2,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",9
2020-03-18,Jeollabuk-do,KOR,15,9,0,5,4,35.698,127.155,0,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['All Countries']""",9
2020-03-19,Jeollabuk-do,KOR,16,10,0,7,3,35.698,127.155,1,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-20,Jeollabuk-do,KOR,16,10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-21,Jeollabuk-do,KOR,16,10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-22,Jeollabuk-do,KOR,16,10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-23,Jeollabuk-do,KOR,16,10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-24,Jeollabuk-do,KOR,16,10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-25,Jeollabuk-do,KOR,16,10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-26,Jeollabuk-do,KOR,16,10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-27,Jeollabuk-do,KOR,16,10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-28,Jeollabuk-do,KOR,16,11,0,7,4,35.698,127.155,1,1815112,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-29,Jeollabuk-do,KOR,16,13,0,7,6,35.698,127.155,2,1815112,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-30,Jeollabuk-do,KOR,16,12,0,7,5,35.698,127.155,-1,1815112,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-31,Jeollabuk-do,KOR,16,14,0,7,7,35.698,127.155,2,1815112,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-01,Jeollabuk-do,KOR,16,14,0,7,7,35.698,127.155,0,1815112,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-02,Jeollabuk-do,KOR,16,15,0,7,8,35.698,127.155,1,1815112,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-03,Jeollabuk-do,KOR,16,15,0,7,8,35.698,127.155,0,1815112,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-04,Jeollabuk-do,KOR,16,16,0,7,9,35.698,127.155,1,1815112,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-05,Jeollabuk-do,KOR,16,16,0,7,9,35.698,127.155,0,1815112,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-06,Jeollabuk-do,KOR,16,16,0,7,9,35.698,127.155,0,1815112,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-01-20,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-21,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-22,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-23,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-24,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-25,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-26,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-27,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-28,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-29,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-30,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-31,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-01,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-02,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-03,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-04,Jeollanam-do,KOR,0,0,0,0,0,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,1
2020-02-05,Jeollanam-do,KOR,1,1,0,0,1,34.868,126.901,1,1861894,0,0,0,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,1
2020-02-06,Jeollanam-do,KOR,2,1,0,0,1,34.868,126.901,0,1861894,0,0,0,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,1
2020-02-07,Jeollanam-do,KOR,3,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-08,Jeollanam-do,KOR,4,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-09,Jeollanam-do,KOR,4,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-10,Jeollanam-do,KOR,5,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-11,Jeollanam-do,KOR,6,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-12,Jeollanam-do,KOR,6,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""['China', 'Hongkong', 'Macau']""",NA,2
2020-02-13,Jeollanam-do,KOR,7,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-14,Jeollanam-do,KOR,8,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-15,Jeollanam-do,KOR,8,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-16,Jeollanam-do,KOR,8,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-17,Jeollanam-do,KOR,9,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-18,Jeollanam-do,KOR,9,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-19,Jeollanam-do,KOR,10,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-20,Jeollanam-do,KOR,10,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-21,Jeollanam-do,KOR,10,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-22,Jeollanam-do,KOR,11,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-23,Jeollanam-do,KOR,11,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-24,Jeollanam-do,KOR,11,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",4
2020-02-25,Jeollanam-do,KOR,12,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",4
2020-02-26,Jeollanam-do,KOR,12,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",4
2020-02-27,Jeollanam-do,KOR,12,1,0,0,1,34.868,126.901,0,1861894,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",4
2020-02-28,Jeollanam-do,KOR,12,2,0,0,2,34.868,126.901,1,1861894,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",5
2020-02-29,Jeollanam-do,KOR,12,3,0,0,3,34.868,126.901,1,1861894,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,Jeollanam-do,KOR,13,4,0,0,4,34.868,126.901,1,1861894,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-02,Jeollanam-do,KOR,13,4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,Jeollanam-do,KOR,13,4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,Jeollanam-do,KOR,13,4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,Jeollanam-do,KOR,13,4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,Jeollanam-do,KOR,13,4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,Jeollanam-do,KOR,13,4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-08,Jeollanam-do,KOR,14,4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-09,Jeollanam-do,KOR,14,4,0,1,3,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-10,Jeollanam-do,KOR,14,4,0,1,3,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-11,Jeollanam-do,KOR,14,4,0,1,3,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-12,Jeollanam-do,KOR,14,4,0,1,3,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-13,Jeollanam-do,KOR,14,4,0,1,3,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-14,Jeollanam-do,KOR,14,4,0,2,2,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-15,Jeollanam-do,KOR,14,4,0,2,2,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-16,Jeollanam-do,KOR,14,4,0,2,2,34.868,126.901,0,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",9
2020-03-17,Jeollanam-do,KOR,14,5,0,2,3,34.868,126.901,1,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",9
2020-03-18,Jeollanam-do,KOR,14,5,0,2,3,34.868,126.901,0,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['All Countries']""",9
2020-03-19,Jeollanam-do,KOR,14,5,0,3,2,34.868,126.901,0,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-20,Jeollanam-do,KOR,15,5,0,3,2,34.868,126.901,0,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-21,Jeollanam-do,KOR,15,6,0,3,3,34.868,126.901,1,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-22,Jeollanam-do,KOR,15,6,0,3,3,34.868,126.901,0,1861894,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-23,Jeollanam-do,KOR,15,6,0,3,3,34.868,126.901,0,1861894,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-24,Jeollanam-do,KOR,15,8,0,3,5,34.868,126.901,2,1861894,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-25,Jeollanam-do,KOR,15,8,0,3,5,34.868,126.901,0,1861894,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-26,Jeollanam-do,KOR,15,8,0,3,5,34.868,126.901,0,1861894,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-27,Jeollanam-do,KOR,15,8,0,3,5,34.868,126.901,0,1861894,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-28,Jeollanam-do,KOR,15,9,0,3,6,34.868,126.901,1,1861894,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-29,Jeollanam-do,KOR,15,9,0,3,6,34.868,126.901,0,1861894,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-30,Jeollanam-do,KOR,15,11,0,3,8,34.868,126.901,2,1861894,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-31,Jeollanam-do,KOR,15,13,0,3,10,34.868,126.901,2,1861894,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-01,Jeollanam-do,KOR,15,14,0,3,11,34.868,126.901,1,1861894,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-02,Jeollanam-do,KOR,15,15,0,3,12,34.868,126.901,1,1861894,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-03,Jeollanam-do,KOR,15,15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-04,Jeollanam-do,KOR,15,15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-05,Jeollanam-do,KOR,15,15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-06,Jeollanam-do,KOR,15,15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-01-20,Sejong,KOR,0,0,0,0,0,36.548,127.239,0,343788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-21,Sejong,KOR,0,0,0,0,0,36.548,127.239,0,343788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-22,Sejong,KOR,0,0,0,0,0,36.548,127.239,0,343788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-23,Sejong,KOR,0,0,0,0,0,36.548,127.239,0,343788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-24,Sejong,KOR,0,0,0,0,0,36.548,127.239,0,343788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-25,Sejong,KOR,0,0,0,0,0,36.548,127.239,0,343788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-26,Sejong,KOR,0,0,0,0,0,36.548,127.239,0,343788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-27,Sejong,KOR,0,0,0,0,0,36.548,127.239,0,343788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-28,Sejong,KOR,0,0,0,0,0,36.548,127.239,0,343788,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-29,Sejong,KOR,0,0,0,0,0,36.548,127.239,0,343788,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
